Name,ID,Has Block,Mod,Class
minecraft:cauldron,380,false,minecraft,net.minecraft.item.ItemReed
minecraft:ender_eye,381,false,minecraft,net.minecraft.item.ItemEnderEye
minecraft:speckled_melon,382,false,minecraft,net.minecraft.item.Item
minecraft:spawn_egg,383,false,minecraft,net.minecraft.item.ItemMonsterPlacer
minecraft:experience_bottle,384,false,minecraft,net.minecraft.item.ItemExpBottle
minecraft:fire_charge,385,false,minecraft,net.minecraft.item.ItemFireball
minecraft:writable_book,386,false,minecraft,net.minecraft.item.ItemWritableBook
minecraft:written_book,387,false,minecraft,net.minecraft.item.ItemEditableBook
minecraft:emerald,388,false,minecraft,net.minecraft.item.Item
minecraft:item_frame,389,false,minecraft,net.minecraft.item.ItemHangingEntity
minecraft:flower_pot,390,false,minecraft,net.minecraft.item.ItemReed
minecraft:carrot,391,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:potato,392,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:baked_potato,393,false,minecraft,net.minecraft.item.ItemFood
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart
BiomesOPlenty:mushrooms,409,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockMushroom
BiomesOPlenty:willow,410,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockWillow
BiomesOPlenty:ivy,411,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockIvy
BiomesOPlenty:treeMoss,412,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:flowerVine,413,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:wisteria,414,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:lilyBop,415,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPLilypad
BiomesOPlenty:foliage,416,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockFoliage
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart
BiomesOPlenty:fruitBop,423,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockFruit
BiomesOPlenty:turnip,424,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:coral1,425,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockCoral
BiomesOPlenty:coral2,426,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockCoral
BiomesOPlenty:ashStone,427,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:hardIce,428,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:appleLeaves,429,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockAppleLeaves
BiomesOPlenty:persimmonLeaves,430,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockPersimmonLeaves
BiomesOPlenty:moss,431,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockMoss
BiomesOPlenty:bamboo,432,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBamboo
BiomesOPlenty:mudBricks,433,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:originGrass,434,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:longGrass,435,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:overgrownNetherrack,436,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:bopGrass,437,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockGrass
BiomesOPlenty:newBopGrass,438,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPMetadata
BiomesOPlenty:newBopDirt,439,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPMetadata
BiomesOPlenty:logs1,440,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLog
BiomesOPlenty:logs2,441,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLog
BiomesOPlenty:logs3,442,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLog
BiomesOPlenty:logs4,443,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLog
BiomesOPlenty:leaves1,444,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLeaves
BiomesOPlenty:leaves2,445,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLeaves
BiomesOPlenty:leaves3,446,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLeaves
BiomesOPlenty:leaves4,447,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLeaves
BiomesOPlenty:petals,448,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockPetals
BiomesOPlenty:saplings,449,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSapling
BiomesOPlenty:colorizedSaplings,450,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockColorizedSapling
BiomesOPlenty:hardSand,451,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:hardDirt,452,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:biomeBlock,453,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:crystal,454,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:gemOre,455,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockGems
BiomesOPlenty:cragRock,456,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:hive,457,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockHive
BiomesOPlenty:honeyBlock,458,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:bones,459,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBones
BiomesOPlenty:grave,460,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockGrave
BiomesOPlenty:planks,461,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockPlank
BiomesOPlenty:woodenSingleSlab1,462,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab
BiomesOPlenty:woodenDoubleSlab1,463,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab
BiomesOPlenty:woodenSingleSlab2,464,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab
BiomesOPlenty:woodenDoubleSlab2,465,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab
BiomesOPlenty:stoneSingleSlab,466,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab
BiomesOPlenty:stoneDoubleSlab,467,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab
BiomesOPlenty:sacredoakStairs,468,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:cherryStairs,469,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:darkStairs,470,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:firStairs,471,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:etherealStairs,472,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:magicStairs,473,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:mangroveStairs,474,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:palmStairs,475,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:redwoodStairs,476,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:willowStairs,477,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:pineStairs,478,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:hellBarkStairs,479,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:jacarandaStairs,480,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:mahoganyStairs,481,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:mudBricksStairs,482,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:colorizedLeaves1,483,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockColorizedLeaves
BiomesOPlenty:colorizedLeaves2,484,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockColorizedLeaves
BiomesOPlenty:poison,485,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:hell_blood,486,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:honey,487,true,BiomesOPlenty,net.minecraft.item.ItemBlock
Thaumcraft:blockFluxGoo,488,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGooItem
Thaumcraft:blockFluxGas,489,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGasItem
Thaumcraft:blockFluidPure,490,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockFluidDeath,491,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCustomOre,492,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomOreItem
Thaumcraft:blockMagicalLog,493,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLogItem
Thaumcraft:blockMagicalLeaves,494,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLeavesItem
Thaumcraft:blockCustomPlant,495,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomPlantItem
Thaumcraft:blockTaint,496,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintItem
Thaumcraft:blockTaintFibres,497,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintFibresItem
Thaumcraft:blockCosmeticOpaque,498,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticOpaqueItem
Thaumcraft:blockCosmeticSolid,499,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticSolidItem
Thaumcraft:blockCrystal,500,true,Thaumcraft,thaumcraft.common.blocks.BlockCrystalItem
Thaumcraft:blockTube,501,true,Thaumcraft,thaumcraft.common.blocks.BlockTubeItem
Thaumcraft:blockMetalDevice,502,true,Thaumcraft,thaumcraft.common.blocks.BlockMetalDeviceItem
Thaumcraft:blockWoodenDevice,503,true,Thaumcraft,thaumcraft.common.blocks.BlockWoodenDeviceItem
Thaumcraft:blockStoneDevice,504,true,Thaumcraft,thaumcraft.common.blocks.BlockStoneDeviceItem
Thaumcraft:blockMirror,505,true,Thaumcraft,thaumcraft.common.blocks.BlockMirrorItem
Thaumcraft:blockTable,506,true,Thaumcraft,thaumcraft.common.blocks.BlockTableItem
Thaumcraft:blockChestHungry,507,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockArcaneDoor,508,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockLifter,509,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockMagicBox,510,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockAlchemyFurnace,511,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockJar,512,true,Thaumcraft,thaumcraft.common.blocks.BlockJarItem
Thaumcraft:blockCandle,513,true,Thaumcraft,thaumcraft.common.blocks.BlockCandleItem
Thaumcraft:blockEldritch,514,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritchItem
Thaumcraft:blockAiry,515,true,Thaumcraft,thaumcraft.common.blocks.BlockAiryItem
Thaumcraft:blockManaPod,516,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockArcaneFurnace,517,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockWarded,518,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockHole,519,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockPortalEldritch,520,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockEssentiaReservoir,521,true,Thaumcraft,thaumcraft.common.blocks.BlockEssentiaReservoirItem
Thaumcraft:blockEldritchNothing,522,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsArcaneStone,523,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsGreatwood,524,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsSilverwood,525,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsEldritch,526,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCosmeticSlabWood,527,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlabItem
Thaumcraft:blockCosmeticSlabStone,528,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlabItem
Thaumcraft:blockCosmeticDoubleSlabWood,529,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCosmeticDoubleSlabStone,530,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockLootUrn,531,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem
Thaumcraft:blockLootCrate,532,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem
Botania:flower,533,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:altar,534,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:livingrock,535,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:livingwood,536,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:specialFlower,537,true,Botania,vazkii.botania.common.item.block.ItemBlockSpecialFlower
Botania:spreader,538,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:pool,539,true,Botania,vazkii.botania.common.item.block.ItemBlockPool
Botania:runeAltar,540,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:unstableBlock,541,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:pylon,542,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:pistonRelay,543,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:distributor,544,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:manaBeacon,545,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:manaVoid,546,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:manaDetector,547,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:enchanter,548,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:turntable,549,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:tinyPlanetBlock,550,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:alchemyCatalyst,551,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:openCrate,552,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:forestEye,553,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:storage,554,true,Botania,vazkii.botania.common.item.block.ItemBlockStorage
Botania:forestDrum,555,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:shinyFlower,556,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:platform,557,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:alfheimPortal,558,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:dreamwood,559,true,Botania,vazkii.botania.common.item.block.ItemBlockDreamwood
Botania:conjurationCatalyst,560,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:bifrost,561,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:solidVine,562,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:buriedPetals,563,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:prismarine,564,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:seaLamp,565,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:miniIsland,566,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:tinyPotato,567,true,Botania,vazkii.botania.common.item.block.ItemBlockTinyPotato
Botania:spawnerClaw,568,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:reedBlock,569,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:thatch,570,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:customBrick,571,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:enderEyeBlock,572,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:starfield,573,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:rfGenerator,574,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:elfGlass,575,true,Botania,vazkii.botania.common.item.block.ItemBlockElven
Botania:brewery,576,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:manaGlass,577,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:terraPlate,578,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:redStringContainer,579,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:redStringDispenser,580,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:redStringFertilizer,581,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:redStringComparator,582,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:redStringRelay,583,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:floatingSpecialFlower,584,true,Botania,vazkii.botania.common.item.block.ItemBlockFloatingSpecialFlower
Botania:manaFlame,585,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:prism,586,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:dirtPath,587,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:enchantedSoil,588,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:petalBlock,589,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:corporeaIndex,590,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:corporeaFunnel,591,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:endStoneBrick,592,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:mushroom,593,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
