Ore Name,ItemStack,Item ID,Display Name,Wildcard
oreEmerald,1xtile.railcraft.ore@3,Railcraft:ore,Dark Emerald Ore,false
oreFirestone,1xtile.railcraft.ore@5,Railcraft:ore,Firestone Ore,false
oreGold,1xtile.oreGold@0,minecraft:gold_ore,Gold Ore,false
oreGold,1xtile.tconstruct.gravelore@1,TConstruct:GravelOre,Gold Gravel Ore,false
oreInfusedAir,1xtile.blockCustomOre@1,Thaumcraft:blockCustomOre,Air Infused Stone,false
oreInfusedEarth,1xtile.blockCustomOre@4,Thaumcraft:blockCustomOre,Earth Infused Stone,false
oreInfusedEntropy,1xtile.blockCustomOre@6,Thaumcraft:blockCustomOre,Entropy Infused Stone,false
oreInfusedFire,1xtile.blockCustomOre@2,Thaumcraft:blockCustomOre,Fire Infused Stone,false
oreInfusedOrder,1xtile.blockCustomOre@5,Thaumcraft:blockCustomOre,Order Infused Stone,false
oreInfusedWater,1xtile.blockCustomOre@3,Thaumcraft:blockCustomOre,Water Infused Stone,false
oreIron,1xtile.oreIron@0,minecraft:iron_ore,Iron Ore,false
oreIron,1xtile.tconstruct.gravelore@0,TConstruct:GravelOre,Iron Gravel Ore,false
oreLapis,1xtile.oreLapis@0,minecraft:lapis_ore,Lapis Lazuli Ore,false
oreLapis,1xtile.railcraft.ore@4,Railcraft:ore,Dark Lapis Lazuli Ore,false
oreLead,1xtile.thermalfoundation.ore@3,ThermalFoundation:Ore,Lead Ore,false
oreMalachite,1xtile.gemOre@10,BiomesOPlenty:gemOre,Malachite Ore,false
oreMithril,1xtile.thermalfoundation.ore@6,ThermalFoundation:Ore,Mana Infused Ore,false
oreNickel,1xtile.thermalfoundation.ore@4,ThermalFoundation:Ore,Ferrous Ore,false
oreOsmium,1xtile.OreBlock@0,Mekanism:OreBlock,Osmium Ore,false
orePeridot,1xtile.gemOre@4,BiomesOPlenty:gemOre,Peridot Ore,false
orePlatinum,1xtile.thermalfoundation.ore@5,ThermalFoundation:Ore,Shiny Ore,false
orePoorCopper,1xtile.railcraft.ore@9,Railcraft:ore,Poor Copper Ore,false
orePoorGold,1xtile.railcraft.ore@8,Railcraft:ore,Poor Gold Ore,false
orePoorIron,1xtile.railcraft.ore@7,Railcraft:ore,Poor Iron Ore,false
orePoorLead,1xtile.railcraft.ore@11,Railcraft:ore,Poor Lead Ore,false
orePoorTin,1xtile.railcraft.ore@10,Railcraft:ore,Poor Tin Ore,false
oreQuartz,1xtile.netherquartz@0,minecraft:quartz_ore,Nether Quartz Ore,false
oreRedstone,1xtile.oreRedstone@0,minecraft:redstone_ore,Redstone Ore,false
oreRuby,1xtile.gemOre@2,BiomesOPlenty:gemOre,Ruby Ore,false
oreSaltpeter,1xtile.railcraft.ore@1,Railcraft:ore,Saltpeter Ore,false
oreSapphire,1xtile.gemOre@12,BiomesOPlenty:gemOre,Sapphire Ore,false
oreSilver,1xtile.thermalfoundation.ore@2,ThermalFoundation:Ore,Silver Ore,false
oreSulfur,1xtile.railcraft.ore@0,Railcraft:ore,Sulfur Ore,false
oreTanzanite,1xtile.gemOre@8,BiomesOPlenty:gemOre,Tanzanite Ore,false
oreTin,1xtile.thermalfoundation.ore@1,ThermalFoundation:Ore,Tin Ore,false
oreTin,1xtile.for.resources@2,Forestry:resources,Tin Ore,false
oreTin,1xtile.tconstruct.stoneore@4,TConstruct:SearedBrick,Tin Ore,false
oreTin,1xtile.tconstruct.gravelore@3,TConstruct:GravelOre,Tin Gravel Ore,false
oreTin,1xtile.OreBlock@2,Mekanism:OreBlock,Tin Ore,false
oreTopaz,1xtile.gemOre@6,BiomesOPlenty:gemOre,Topaz Ore,false
oreYellorite,1xtile.brOre.0@0,BigReactors:YelloriteOre,Yellorite Ore,false
oreYellorium,1xtile.brOre.0@0,BigReactors:YelloriteOre,Yellorite Ore,false
oreberryAluminium,1xitem.oreberry@4,TConstruct:oreBerries,Aluminum Oreberry,false
oreberryAluminum,1xitem.oreberry@4,TConstruct:oreBerries,Aluminum Oreberry,false
oreberryCopper,1xitem.oreberry@2,TConstruct:oreBerries,Copper Oreberry,false
oreberryEssence,1xitem.oreberry@1,TConstruct:oreBerries,Gold Oreberry,false
oreberryGold,1xitem.oreberry@1,TConstruct:oreBerries,Gold Oreberry,false
oreberryIron,1xitem.oreberry@0,TConstruct:oreBerries,Iron Oreberry,false
oreberryTin,1xitem.oreberry@3,TConstruct:oreBerries,Tin Oreberry,false
orebushAluminium,1xtile.ore.berries.two@0,TConstruct:ore.berries.two,Aluminum Oreberry Bush,false
orebushAluminum,1xtile.ore.berries.two@0,TConstruct:ore.berries.two,Aluminum Oreberry Bush,false
orebushCopper,1xtile.ore.berries.one@2,TConstruct:ore.berries.one,Copper Oreberry Bush,false
orebushEssence,1xtile.ore.berries.two@1,TConstruct:ore.berries.two,Essence Berry Bush,false
orebushGold,1xtile.ore.berries.one@1,TConstruct:ore.berries.one,Gold Oreberry Bush,false
orebushIron,1xtile.ore.berries.one@0,TConstruct:ore.berries.one,Iron Oreberry Bush,false
orebushTin,1xtile.ore.berries.one@3,TConstruct:ore.berries.one,Tin Oreberry Bush,false
paneGlass,1xtile.thinGlass@0,minecraft:glass_pane,Glass Pane,false
paneGlass,1xtile.thinStainedGlass@32767,minecraft:stained_glass_pane,(wildcard),true
paneGlass,1xtile.mfr.stainedglass.pane@32767,MineFactoryReloaded:stainedglass.pane,(wildcard),true
paneGlassBlack,1xtile.thinStainedGlass@15,minecraft:stained_glass_pane,Black Stained Glass Pane,false
paneGlassBlack,1xtile.mfr.stainedglass.pane@15,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Black),false
paneGlassBlue,1xtile.thinStainedGlass@11,minecraft:stained_glass_pane,Blue Stained Glass Pane,false
paneGlassBlue,1xtile.mfr.stainedglass.pane@11,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Blue),false
paneGlassBrown,1xtile.thinStainedGlass@12,minecraft:stained_glass_pane,Brown Stained Glass Pane,false
paneGlassBrown,1xtile.mfr.stainedglass.pane@12,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Brown),false
paneGlassColorless,1xtile.thinGlass@0,minecraft:glass_pane,Glass Pane,false
paneGlassCyan,1xtile.thinStainedGlass@9,minecraft:stained_glass_pane,Cyan Stained Glass Pane,false
paneGlassCyan,1xtile.mfr.stainedglass.pane@9,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Cyan),false
paneGlassGray,1xtile.thinStainedGlass@7,minecraft:stained_glass_pane,Gray Stained Glass Pane,false
paneGlassGray,1xtile.mfr.stainedglass.pane@7,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Gray),false
paneGlassGreen,1xtile.thinStainedGlass@13,minecraft:stained_glass_pane,Green Stained Glass Pane,false
paneGlassGreen,1xtile.mfr.stainedglass.pane@13,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Green),false
paneGlassLightBlue,1xtile.thinStainedGlass@3,minecraft:stained_glass_pane,Light Blue Stained Glass Pane,false
paneGlassLightBlue,1xtile.mfr.stainedglass.pane@3,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Light Blue),false
paneGlassLightGray,1xtile.thinStainedGlass@8,minecraft:stained_glass_pane,Light Gray Stained Glass Pane,false
paneGlassLightGray,1xtile.mfr.stainedglass.pane@8,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Light Gray),false
paneGlassLime,1xtile.thinStainedGlass@5,minecraft:stained_glass_pane,Lime Stained Glass Pane,false
paneGlassLime,1xtile.mfr.stainedglass.pane@5,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Lime),false
paneGlassMagenta,1xtile.thinStainedGlass@2,minecraft:stained_glass_pane,Magenta Stained Glass Pane,false
paneGlassMagenta,1xtile.mfr.stainedglass.pane@2,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Magenta),false
paneGlassOrange,1xtile.thinStainedGlass@1,minecraft:stained_glass_pane,Orange Stained Glass Pane,false
paneGlassOrange,1xtile.mfr.stainedglass.pane@1,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Orange),false
paneGlassPink,1xtile.thinStainedGlass@6,minecraft:stained_glass_pane,Pink Stained Glass Pane,false
paneGlassPink,1xtile.mfr.stainedglass.pane@6,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Pink),false
paneGlassPurple,1xtile.thinStainedGlass@10,minecraft:stained_glass_pane,Purple Stained Glass Pane,false
paneGlassPurple,1xtile.mfr.stainedglass.pane@10,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Purple),false
paneGlassRed,1xtile.thinStainedGlass@14,minecraft:stained_glass_pane,Red Stained Glass Pane,false
paneGlassRed,1xtile.mfr.stainedglass.pane@14,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Red),false
paneGlassWhite,1xtile.thinStainedGlass@0,minecraft:stained_glass_pane,White Stained Glass Pane,false
paneGlassWhite,1xtile.mfr.stainedglass.pane@0,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (White),false
paneGlassYellow,1xtile.thinStainedGlass@4,minecraft:stained_glass_pane,Yellow Stained Glass Pane,false
paneGlassYellow,1xtile.mfr.stainedglass.pane@4,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Yellow),false
paperRod,1xitem.tconstruct.ToolRod@9,TConstruct:toolRod,Paper Tool Rod,false
pearlFluix,1xitem.appliedenergistics2.ItemMaterial@9,appliedenergistics2:item.ItemMultiMaterial,Fluix Pearl,false
pebble,1xitem.manaResource@21,Botania:manaResource,Pebble,false
pestleAndMortar,1xitem.pestleAndMortar@0,Botania:pestleAndMortar,Pestle and Mortar,false
petalBlack,1xitem.petal@15,Botania:petal,Mystical Black Petal,false
petalBlue,1xitem.petal@11,Botania:petal,Mystical Blue Petal,false
petalBrown,1xitem.petal@12,Botania:petal,Mystical Brown Petal,false
petalCyan,1xitem.petal@9,Botania:petal,Mystical Cyan Petal,false
petalGray,1xitem.petal@7,Botania:petal,Mystical Gray Petal,false
petalGreen,1xitem.petal@13,Botania:petal,Mystical Green Petal,false
petalLightBlue,1xitem.petal@3,Botania:petal,Mystical Light Blue Petal,false
petalLightGray,1xitem.petal@8,Botania:petal,Mystical Light Gray Petal,false
petalLime,1xitem.petal@5,Botania:petal,Mystical Lime Petal,false
petalMagenta,1xitem.petal@2,Botania:petal,Mystical Magenta Petal,false
petalOrange,1xitem.petal@1,Botania:petal,Mystical Orange Petal,false
petalPink,1xitem.petal@6,Botania:petal,Mystical Pink Petal,false
petalPurple,1xitem.petal@10,Botania:petal,Mystical Purple Petal,false
petalRed,1xitem.petal@14,Botania:petal,Mystical Red Petal,false
petalWhite,1xitem.petal@0,Botania:petal,Mystical White Petal,false
petalYellow,1xitem.petal@4,Botania:petal,Mystical Yellow Petal,false
plankWood,1xtile.wood@32767,minecraft:planks,(wildcard),true
plankWood,1xtile.planks@32767,BiomesOPlenty:planks,(wildcard),true
plankWood,1xtile.blockWoodenDevice@6,Thaumcraft:blockWoodenDevice,Greatwood Planks,false
plankWood,1xtile.blockWoodenDevice@7,Thaumcraft:blockWoodenDevice,Silverwood Planks,false
plankWood,1xtile.for.planks@32767,Forestry:planks,(wildcard),true
plankWood,1xtile.for.planks2@32767,Forestry:planks2,(wildcard),true
plankWood,1xtile.for.fireproofPlanks1@32767,Forestry:fireproofPlanks1,(wildcard),true
plankWood,1xtile.for.fireproofPlanks2@32767,Forestry:fireproofPlanks2,(wildcard),true
plankWood,1xtile.extrautils:colorWoodPlanks@0,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (White Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@1,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Orange Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@2,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Magenta Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@3,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Light Blue Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@4,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Yellow Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@5,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Lime Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@6,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Pink Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@7,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Gray Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@8,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Light Gray Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@9,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Cyan Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@10,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Purple Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@11,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Blue Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@12,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Brown Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@13,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Green Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@14,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Red Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@15,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Black Frequency),false
plankWood,1xtile.witchery:witchwood@32767,witchery:witchwood,(wildcard),true
plankWoodBlack,1xtile.extrautils:colorWoodPlanks@0,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (White Frequency),false
plankWoodBlue,1xtile.extrautils:colorWoodPlanks@4,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Yellow Frequency),false
plankWoodBrown,1xtile.extrautils:colorWoodPlanks@3,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Light Blue Frequency),false
plankWoodCyan,1xtile.extrautils:colorWoodPlanks@6,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Pink Frequency),false
plankWoodGray,1xtile.extrautils:colorWoodPlanks@8,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Light Gray Frequency),false
plankWoodGreen,1xtile.extrautils:colorWoodPlanks@2,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Magenta Frequency),false
plankWoodLightBlue,1xtile.extrautils:colorWoodPlanks@12,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Brown Frequency),false
plankWoodLightGray,1xtile.extrautils:colorWoodPlanks@7,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Gray Frequency),false
plankWoodLime,1xtile.extrautils:colorWoodPlanks@10,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Purple Frequency),false
plankWoodMagenta,1xtile.extrautils:colorWoodPlanks@13,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Green Frequency),false
plankWoodOrange,1xtile.extrautils:colorWoodPlanks@14,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Red Frequency),false
plankWoodPink,1xtile.extrautils:colorWoodPlanks@9,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Cyan Frequency),false
plankWoodPurple,1xtile.extrautils:colorWoodPlanks@5,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Lime Frequency),false
plankWoodRed,1xtile.extrautils:colorWoodPlanks@1,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Orange Frequency),false
plankWoodWhite,1xtile.extrautils:colorWoodPlanks@15,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Black Frequency),false
plankWoodYellow,1xtile.extrautils:colorWoodPlanks@11,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Blue Frequency),false
podzol,1xtile.dirt@2,minecraft:dirt,Podzol,false
powderBlaze,1xitem.blazePowder@0,minecraft:blaze_powder,Blaze Powder,false
pulpWood,1xitem.for.woodPulp@0,Forestry:woodPulp,Wood Pulp,false
pulpWood,1xitem.Sawdust@0,Mekanism:Sawdust,Sawdust,false
quicksilver,1xitem.ItemResource@3,Thaumcraft:ItemResource,Quicksilver,false
reactorCasing,1xtile.blockReactorPart.0@0,BigReactors:BRReactorPart,Reactor Casing,false
reactorComputerPort,1xtile.blockReactorPart.0@7,BigReactors:BRReactorPart,Reactor Computer Port,false
reactorControlRod,1xtile.blockReactorPart.0@2,BigReactors:BRReactorPart,Reactor Control Rod,false
reactorController,1xtile.blockReactorPart.0@1,BigReactors:BRReactorPart,Reactor Controller,false
reactorCoolantPort,1xtile.blockReactorPart.0@5,BigReactors:BRReactorPart,Reactor Coolant Port,false
reactorPowerTap,1xtile.blockReactorPart.0@3,BigReactors:BRReactorPart,Reactor Power Tap,false
reactorRedNetPort,1xtile.blockReactorPart.0@6,BigReactors:BRReactorPart,Reactor RedNet Port,false
reactorRedstonePort,1xtile.blockReactorRedstonePort@0,BigReactors:BRReactorRedstonePort,Reactor Redstone Port,false
record,1xitem.record@0,minecraft:record_13,Music Disc,false
record,1xitem.record@0,minecraft:record_cat,Music Disc,false
record,1xitem.record@0,minecraft:record_blocks,Music Disc,false
record,1xitem.record@0,minecraft:record_chirp,Music Disc,false
record,1xitem.record@0,minecraft:record_far,Music Disc,false
record,1xitem.record@0,minecraft:record_mall,Music Disc,false
record,1xitem.record@0,minecraft:record_mellohi,Music Disc,false
record,1xitem.record@0,minecraft:record_stal,Music Disc,false
record,1xitem.record@0,minecraft:record_strad,Music Disc,false
record,1xitem.record@0,minecraft:record_ward,Music Disc,false
record,1xitem.record@0,minecraft:record_11,Music Disc,false
record,1xitem.record@0,minecraft:record_wait,Music Disc,false
redstoneCrystal,1xitem.redstoneCrystal@0,BuildCraft|Silicon:redstoneCrystal,Redstone Crystal,false
redstoneRoot,1xitem.manaResource@6,Botania:manaResource,Redstone Root,false
rodAlumite,1xitem.tconstruct.ToolRod@15,TConstruct:toolRod,Alumite Tool Rod,false
rodArdite,1xitem.tconstruct.ToolRod@11,TConstruct:toolRod,Ardite Tool Rod,false
rodBasalz,1xitem.thermalfoundation.material@1028,ThermalFoundation:material,Basalz Rod,false
rodBlaze,1xitem.blazeRod@0,minecraft:blaze_rod,Blaze Rod,false
rodBlitz,1xitem.thermalfoundation.material@1026,ThermalFoundation:material,Blitz Rod,false
rodBlizz,1xitem.thermalfoundation.material@1024,ThermalFoundation:material,Blizz Rod,false
rodBlueslime,1xitem.tconstruct.ToolRod@17,TConstruct:toolRod,Slime Tool Rod,false
rodBone,1xitem.tconstruct.ToolRod@5,TConstruct:toolRod,Bone Tool Rod,false
rodBronze,1xitem.tconstruct.ToolRod@14,TConstruct:toolRod,Bronze Tool Rod,false
rodCactus,1xitem.tconstruct.ToolRod@4,TConstruct:toolRod,Cactus Tool Rod,false
rodCobalt,1xitem.tconstruct.ToolRod@10,TConstruct:toolRod,Cobalt Tool Rod,false
rodCopper,1xitem.tconstruct.ToolRod@13,TConstruct:toolRod,Copper Tool Rod,false
rodFlint,1xitem.tconstruct.ToolRod@3,TConstruct:toolRod,Flint Tool Rod,false
rodIron,1xitem.tconstruct.ToolRod@2,TConstruct:toolRod,Iron Tool Rod,false
rodManyullyn,1xitem.tconstruct.ToolRod@12,TConstruct:toolRod,Manyullyn Tool Rod,false
rodNetherrack,1xitem.tconstruct.ToolRod@7,TConstruct:toolRod,Netherrack Tool Rod,false
rodObsidian,1xitem.tconstruct.ToolRod@6,TConstruct:toolRod,Obsidian Tool Rod,false
rodPaper,1xitem.tconstruct.ToolRod@9,TConstruct:toolRod,Paper Tool Rod,false
rodSlime,1xitem.tconstruct.ToolRod@8,TConstruct:toolRod,Slime Tool Rod,false
rodSteel,1xitem.tconstruct.ToolRod@16,TConstruct:toolRod,Steel Tool Rod,false
rodStone,1xitem.tconstruct.ToolRod@1,TConstruct:toolRod,Stone Tool Rod,false
rodStone,1xitem.microblock:stoneRod@0,ForgeMicroblock:stoneRod,Stone Rod,false
rodWood,1xitem.tconstruct.ToolRod@0,TConstruct:toolRod,Wooden Tool Rod,false
runeAirB,1xitem.rune@3,Botania:rune,Rune of Air,false
runeAutumnB,1xitem.rune@6,Botania:rune,Rune of Autumn,false
runeEarthB,1xitem.rune@2,Botania:rune,Rune of Earth,false
runeEnvyB,1xitem.rune@14,Botania:rune,Rune of Envy,false
runeFireB,1xitem.rune@1,Botania:rune,Rune of Fire,false
runeGluttonyB,1xitem.rune@10,Botania:rune,Rune of Gluttony,false
runeGreedB,1xitem.rune@11,Botania:rune,Rune of Greed,false
runeLustB,1xitem.rune@9,Botania:rune,Rune of Lust,false
runeManaB,1xitem.rune@8,Botania:rune,Rune of Mana,false
runePrideB,1xitem.rune@15,Botania:rune,Rune of Pride,false
runeSlothB,1xitem.rune@12,Botania:rune,Rune of Sloth,false
runeSpringB,1xitem.rune@4,Botania:rune,Rune of Spring,false
runeSummerB,1xitem.rune@5,Botania:rune,Rune of Summer,false
runeWaterB,1xitem.rune@0,Botania:rune,Rune of Water,false
runeWinterB,1xitem.rune@7,Botania:rune,Rune of Winter,false
runeWrathB,1xitem.rune@13,Botania:rune,Rune of Wrath,false
sand,1xtile.sand@32767,minecraft:sand,(wildcard),true
sand,1xtile.sand@0,minecraft:sand,Sand,false
sandstone,1xtile.sandStone@32767,minecraft:sandstone,(wildcard),true
seedTurnip,1xitem.turnipSeeds@0,BiomesOPlenty:turnipSeeds,Turnip Seeds,false
shardAir,1xitem.ItemShard@0,Thaumcraft:ItemShard,Air Shard,false
shardAluminium,1xitem.aobd.shardAluminium@0,aobd:shardAluminium,Aluminium Shard,false
shardArdite,1xitem.aobd.shardArdite@0,aobd:shardArdite,Ardite Shard,false
shardCobalt,1xitem.aobd.shardCobalt@0,aobd:shardCobalt,Cobalt Shard,false
shardCopper,1xitem.null@3,Mekanism:Shard,Copper Shard,false
shardEarth,1xitem.ItemShard@3,Thaumcraft:ItemShard,Earth Shard,false
shardEntropy,1xitem.ItemShard@5,Thaumcraft:ItemShard,Entropy Shard,false
shardFire,1xitem.ItemShard@1,Thaumcraft:ItemShard,Fire Shard,false
shardGold,1xitem.null@1,Mekanism:Shard,Gold Shard,false
shardIron,1xitem.null@0,Mekanism:Shard,Iron Shard,false
shardLead,1xitem.null@6,Mekanism:Shard,Lead Shard,false
shardMithril,1xitem.aobd.shardMithril@0,aobd:shardMithril,Mithril Shard,false
shardNickel,1xitem.aobd.shardNickel@0,aobd:shardNickel,Nickel Shard,false
shardOrder,1xitem.ItemShard@4,Thaumcraft:ItemShard,Order Shard,false
shardOsmium,1xitem.null@2,Mekanism:Shard,Osmium Shard,false
shardPlatinum,1xitem.aobd.shardPlatinum@0,aobd:shardPlatinum,Platinum Shard,false
shardPrismarine,1xitem.manaResource@10,Botania:manaResource,Prismarine Shard,false
shardSilver,1xitem.null@5,Mekanism:Shard,Silver Shard,false
shardTin,1xitem.null@4,Mekanism:Shard,Tin Shard,false
shardWater,1xitem.ItemShard@2,Thaumcraft:ItemShard,Water Shard,false
shardYellorium,1xitem.aobd.shardYellorium@0,aobd:shardYellorium,Yellorium Shard,false
sheetPlastic,1xitem.mfr.plastic.sheet@0,MineFactoryReloaded:plastic.sheet,Plastic Sheets,false
slabCloth,1xtile.cloth@32767,TConstruct:WoolSlab1,(wildcard),true
slabCloth,1xtile.cloth@32767,TConstruct:WoolSlab2,(wildcard),true
slabCobblestone,1xtile.stoneSlab@3,minecraft:stone_slab,Cobblestone Slab,false
slabWood,1xtile.woodSlab@32767,minecraft:wooden_slab,(wildcard),true
slabWood,1xtile.woodenSingleSlab1@32767,BiomesOPlenty:woodenSingleSlab1,(wildcard),true
slabWood,1xtile.woodenSingleSlab2@32767,BiomesOPlenty:woodenSingleSlab2,(wildcard),true
slabWood,1xtile.blockCosmeticSlabWood@0,Thaumcraft:blockCosmeticSlabWood,Greatwood Slab,false
slabWood,1xtile.blockCosmeticSlabWood@1,Thaumcraft:blockCosmeticSlabWood,Silverwood Slab,false
slabWood,1xtile.for.slabs1@32767,Forestry:slabs1,(wildcard),true
slabWood,1xtile.for.slabs2@32767,Forestry:slabs2,(wildcard),true
slabWood,1xtile.for.slabs3@32767,Forestry:slabs3,(wildcard),true
slabWood,1xtile.for.slabs4@32767,Forestry:slabs4,(wildcard),true
slimeRod,1xitem.tconstruct.ToolRod@8,TConstruct:toolRod,Slime Tool Rod,false
slimeball,1xitem.slimeball@0,minecraft:slime_ball,Slimeball,false
slimeball,1xitem.mfr.pinkslime@0,MineFactoryReloaded:pinkslime,Pink Slimeball,false
slimeball,1xitem.tconstruct.strangefood@0,TConstruct:strangeFood,Gelatinous Slime,false
slimeball,1xitem.tconstruct.strangefood@1,TConstruct:strangeFood,Coagulated Blood,false
slimeball,1xitem.tconstruct.Materials@36,TConstruct:materials,Ball of Glue,false
slimeballPink,1xitem.mfr.pinkslime@0,MineFactoryReloaded:pinkslime,Pink Slimeball,false
snowLayer,1xtile.snow@0,minecraft:snow_layer,Snow,false
soulSand,1xtile.hellsand@0,minecraft:soul_sand,Soul Sand,false
soulsand,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,Colored Soul Sand (White Frequency),false
soulsand,1xtile.extrautils:color_hellsand@1,ExtraUtilities:color_hellsand,Colored Soul Sand (Orange Frequency),false
soulsand,1xtile.extrautils:color_hellsand@2,ExtraUtilities:color_hellsand,Colored Soul Sand (Magenta Frequency),false
soulsand,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Blue Frequency),false
soulsand,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,Colored Soul Sand (Yellow Frequency),false
soulsand,1xtile.extrautils:color_hellsand@5,ExtraUtilities:color_hellsand,Colored Soul Sand (Lime Frequency),false
soulsand,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,Colored Soul Sand (Pink Frequency),false
soulsand,1xtile.extrautils:color_hellsand@7,ExtraUtilities:color_hellsand,Colored Soul Sand (Gray Frequency),false
soulsand,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Gray Frequency),false
soulsand,1xtile.extrautils:color_hellsand@9,ExtraUtilities:color_hellsand,Colored Soul Sand (Cyan Frequency),false
soulsand,1xtile.extrautils:color_hellsand@10,ExtraUtilities:color_hellsand,Colored Soul Sand (Purple Frequency),false
soulsand,1xtile.extrautils:color_hellsand@11,ExtraUtilities:color_hellsand,Colored Soul Sand (Blue Frequency),false
soulsand,1xtile.extrautils:color_hellsand@12,ExtraUtilities:color_hellsand,Colored Soul Sand (Brown Frequency),false
soulsand,1xtile.extrautils:color_hellsand@13,ExtraUtilities:color_hellsand,Colored Soul Sand (Green Frequency),false
soulsand,1xtile.extrautils:color_hellsand@14,ExtraUtilities:color_hellsand,Colored Soul Sand (Red Frequency),false
soulsand,1xtile.extrautils:color_hellsand@15,ExtraUtilities:color_hellsand,Colored Soul Sand (Black Frequency),false
soulsandBlack,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,Colored Soul Sand (White Frequency),false
soulsandBlue,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,Colored Soul Sand (Yellow Frequency),false
soulsandBrown,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Blue Frequency),false
soulsandCyan,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,Colored Soul Sand (Pink Frequency),false
